-0.0917503	-0.09187208	0.010719048	-0.09338599	0.052011315	-0.11510068	0.06340097	0.002047856	-0.0029083327	0.078769624	0.087208346	0.12257679	-0.063071966	-0.03333504	0.08474601	-0.04778065
-0.0073656156	-0.01753404	0.0033950466	-0.01033176	-0.017404368	-0.0174816	0.004402416	0.022468496	-0.006665692	0.024856323	0.009106738	0.01458014	-0.010058027	0.06395907	0.017676922	-0.008410343
0.08859442	0.0335164	-0.059446685	0.03297954	-0.08567015	0.002184833	-0.05201519	0.07768415	0.07366591	-0.039994944	-0.021034716	-0.014623793	0.044073556	0.05864551	-0.037671216	0.027305748
-0.0212676	-0.07416036	-0.036483444	0.05026129	0.037628803	-0.039202377	0.049520183	0.05055203	0.03757341	0.01985304	0.020210648	0.039601658	-0.046964824	-0.0119800605	0.06863657	-0.029035348
-0.11388524	-0.11813485	0.092842825	-0.057483904	0.092540264	-0.06751175	0.089727014	-0.07614773	-0.033129245	0.11446864	0.110074244	0.086874604	0.0070546744	-0.021069476	0.14263307	-0.07171904
0.027195657	0.010989653	-0.12119458	0.11678473	-0.060366083	0.028436296	-0.012817179	0.08027585	0.08935986	-0.05256357	-0.028089607	-0.08304131	0.12645763	0.10875996	0.017933138	0.08743572
0.06547695	-0.09916735	-0.053268008	0.060223587	0.002062474	0.0416388	-0.052809164	0.033753414	0.039686345	0.0008061251	0.03209504	-0.053433042	0.01653433	-0.041675974	0.036790513	-0.03143212
-0.011936519	-0.14078446	0.005725152	-0.011627377	-0.018240597	-0.016775098	0.031124227	0.05198006	0.018434562	-0.024281727	-0.027778657	0.06979797	-0.025231577	0.10117436	0.06666241	-0.08441714
-0.07330466	-0.1267457	0.057307027	0.008069286	0.06661418	-0.08193113	0.05975347	0.03816677	-0.0120531125	0.0024051382	0.06636683	0.037562177	0.056090806	0.027986428	0.0726394	-0.017769778
0.020478923	-0.015163828	-0.09250145	0.018412048	-0.03487077	0.03716844	-0.012568177	0.092139006	0.05824185	-0.09583622	-0.0017891132	-0.04521576	0.0114533175	0.049060527	0.033759248	0.06516585
-0.0052628885	-0.14949602	-0.0632105	-0.0027755897	0.010678927	-0.010437305	0.019967686	0.070743896	0.0046248883	0.026352908	-0.0068947133	-0.0217696	0.028680746	0.078502364	-0.01266976	0.047963336
-0.026221793	0.0745473	0.010700225	0.026368685	0.062035117	-0.12940894	0.061632525	-0.00947628	0.02655137	0.09040023	0.08506083	0.02437364	-0.05183993	-0.18664595	0.049353916	-0.07947699
0.053384535	-0.07793214	-0.050444942	0.06482552	-0.016636128	0.013914229	-0.0074176113	0.08209772	0.044708107	-0.038813453	-0.009694438	-0.026414575	-0.0038013726	0.03222721	0.0067376113	-0.037424378
0.04696964	-0.06647303	-0.07056647	0.053857177	-0.057791576	0.023225082	-0.07040765	0.10094632	0.029255569	-0.018156452	0.04032317	-0.035018597	-0.01033508	-0.0051500066	-0.010629206	-0.006244694
-0.13297339	-0.012629514	0.085310504	-0.079413705	0.067477584	-0.12215812	0.09555232	-0.10131755	-0.050966002	0.14481531	0.099736795	0.12495213	-0.10555008	-0.16657814	0.13533585	-0.12015455
0.045675166	-0.05346087	-0.08995391	0.018108923	-0.007897315	0.057378758	-0.04436996	0.042745788	0.11782578	-0.09998832	-0.069901064	0.011567961	-0.02758493	0.035154242	-0.00655927	0.03272274
0.07072154	-0.044690214	-0.066266276	0.002756758	0.0039331913	-0.0041461997	-0.02190382	0.07437791	0.05169067	0.0021993627	0.023199534	-0.016311903	0.034085717	-0.014409738	-0.043315783	-0.03887179
0.06525958	0.18888332	-0.044515852	0.061689414	-0.0153868245	0.04250357	-0.049380954	0.091001	0.08117381	-0.093346104	0.01608737	-0.065152496	0.01671956	-0.15271895	-0.06808892	0.043551102
0.07502924	-0.0028777667	-0.09592932	0.01587966	0.037788585	0.028839784	-0.036858246	0.09811456	0.02546856	-0.043324873	0.050567806	-0.07573653	0.034079563	0.043616746	-0.0281719	-0.02414872
-0.035361275	-0.04394618	-0.0036510145	-0.011550513	0.015019106	-0.03169739	0.0660292	-0.033433776	-0.079352975	0.058562916	0.06421716	0.009058709	0.06243249	0.022981323	0.074138604	-0.07878689
0.02827833	-0.007831288	-0.1303529	-0.019927775	-0.08765184	0.01951216	-0.086542435	0.15641214	0.13758075	-0.11276218	-0.0021736631	-0.017480068	-0.08493877	-0.0007901621	-0.006539326	0.05563365
-0.057621658	-0.06607172	0.018198492	-0.026355939	0.0016546334	-0.043859713	0.043364786	0.047237117	-0.008347511	0.055045184	-0.007681455	0.02312173	-0.0054194797	-0.0058523966	0.06510227	-0.0492925
0.06623926	-0.0514183	-0.09408912	0.06113212	-0.054705653	0.055774227	-0.004500571	0.06897477	0.08923283	-0.08268866	-0.033838626	0.014665196	0.009369556	0.046214096	-0.023231637	0.048799932
-0.07352326	-0.14813806	0.09170646	-0.08772323	0.05104905	-0.15697314	0.048927784	-0.06882766	-0.08123045	0.05481097	0.07711564	0.10947568	-0.1088213	-0.12375858	0.08115973	-0.081651956
0.011207474	-0.13512786	-0.06752943	-0.022203727	-0.109337635	0.04732373	0.0010223275	0.08102967	0.09833995	-0.008386195	0.0141942585	0.0025249128	-0.036136955	0.060964327	-0.021344947	0.02655288
0.012363873	0.1334275	-0.041207653	0.052367743	-0.041811805	-0.005219037	-0.030424159	0.059625544	0.070638806	-0.009998717	0.015165765	0.0107734315	-0.03141935	-0.087557144	-0.022191918	-0.004711439
0.00395119	0.13188124	-0.07172811	0.057861276	-0.01636811	-0.045410708	-0.01942472	0.078305125	0.053803407	0.031835653	-0.022710914	-0.027147532	-0.014591729	-0.09610851	-0.051747642	0.03460126
-0.011986596	-0.111785136	-0.0044344678	-0.0038226654	0.027521135	-0.043861758	-0.04223262	0.08890268	0.031521175	0.027180566	0.0044263704	0.014220213	0.07271904	0.049989656	0.054089773	0.012991292
0.09803632	0.009966636	-0.060454614	0.0828321	-0.06777299	0.076119356	-0.09904773	0.12516953	0.11679948	-0.12359714	-0.064831056	-0.10302462	0.06960134	0.14188457	-0.039021198	0.07700343
-0.04927678	-0.16239135	0.046954565	-0.07249193	0.01113063	0.014034766	0.0827231	-0.055952385	-0.00570839	-0.010959404	-0.022110052	0.047039166	0.0365678	0.19429247	0.07894971	-0.0676436
0.06654987	0.07393012	-0.064234816	0.04591568	0.009116439	-0.038017455	-0.08437657	0.12687163	0.04893512	-0.013657359	-0.02188123	-0.030679485	-0.012423525	-0.06903255	-0.07941199	0.012931842
-0.061848808	-0.06206575	0.07941661	-0.06983381	0.07330579	-0.0662246	0.031076917	-0.026792655	-0.07595448	0.024422182	0.10908689	0.07888361	0.0035678209	0.040949106	0.063000225	-0.07764068
0.28168646	0.28088063	-0.31012437	0.2771622	-0.27749977	0.21861045	-0.29643315	0.3109661	0.2912266	-0.2275663	-0.20883097	-0.24700572	0.2330751	0.15744075	-0.30084378	0.25614148
-0.029876122	-0.041968733	-0.042374883	0.036900755	0.00020671442	-0.037801582	-0.00732695	0.05864573	0.008611577	-0.054032627	-0.018895982	0.018290829	0.026112417	0.011902911	-0.0054274886	-0.03290222
0.021369271	-0.13359861	-0.044494867	-0.09567815	-0.025570778	-0.00253208	-0.06007757	0.010519151	0.056077305	0.015166238	0.02138141	0.026643695	-0.12345145	-0.054878246	0.015435559	-0.06602374
-0.046499513	-0.2284544	0.008060809	-0.03614246	0.031898383	-0.0295156	0.024295293	0.0753384	-0.023841867	0.04513271	0.0068789553	0.07578142	-0.045243736	0.0102546755	0.09291728	-0.050142918
-0.19119488	-0.16750027	0.25017148	-0.13418308	0.21140428	-0.2595165	0.24927294	-0.12851872	-0.18152899	0.20177892	0.26412538	0.19819318	-0.22123013	-0.23344338	0.25507373	-0.19139616
0.14090931	0.054063976	-0.11960304	0.03737653	-0.114333265	0.15160814	-0.13030687	0.17603448	0.12410144	-0.15238659	-0.101889916	-0.054445684	0.03179023	0.12238161	-0.13205108	0.13168359
-0.21349007	-0.15115689	0.18447444	-0.1521837	0.18591833	-0.27549687	0.19904049	-0.14153309	-0.19744945	0.22248901	0.26009497	0.21082425	-0.21151637	-0.2907753	0.18025225	-0.21158049
0.044029042	-0.0004354201	-0.037247274	0.09247367	-0.04001615	0.012671053	0.010458098	0.06669843	0.03600654	-0.046340067	0.0013377626	0.015027045	0.00032908958	0.04487914	-0.025611226	0.050998587
